LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1316433&DL=3414\,B.M.W. 535I 3.0L AT D/AB 2WD 4DR GAS/D SR HUD,82800,14300,01-Jul-2010,137000,2010,3543,Auto,19442,15/09/2024,58407,58407,33568,1980,2979,1700,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1324947&DL=1240\,HONDA JAZZ 1.5 VTIR CVT ABS D/AIRBAG 2WD,32800,13370,14-Sep-2016,100000,2016,684,Auto,15084,15/09/2024,17273,12273,41785,396,1498,1046,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1302125&DL=3089\,AUDI A3 SEDAN 1.4 TFSI (ATTRACTION),35800,14650,27-Jul-2016,129000,2016,624,Auto,19263,15/09/2024,25069,17097,53000,396,1395,1310,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1325072&DL=1277\,TOYOTA ESTIMA AERAS 2.4 CVT,35888,17440,21-Oct-2015,133200,2015,1638,Auto,24828,15/09/2024,29677,33548,58190,396,2362,1740,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1324990&DL=1028\,TOYOTA COROLLA ALTIS 1.6L CVT,,,02-Dec-2015,,2015,742,Auto,,15/09/2024,19589,19589,56001,396,1598,1205,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1305066&DL=1032\,B.M.W. 216I GT LED NAV,75800,15210,14-Jun-2018,100771,2018,684,Auto,38310,15/09/2024,32596,37635,38039,1188,1499,1480,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1269920&DL=3008\,B.M.W. 320I LED HL,151888,20480,07-Sep-2020,45000,2020,1210,Auto,66969,15/09/2024,47796,58915,38110,1980,1998,1460,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332753&DL=3573\,TESLA MODEL Y RWD,189800,19980,16-Dec-2022,16000,SUV,2205,2022,129566,15/09/2024,,,115388,3160,,1909,1,,Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1333790&DL=1339\,AUDI A5 SB 2.0 TFSI S TRONIC (DESIGN),117800,18910,26-Sep-2019,132000,2019,1194,Auto,52668,15/09/2024,38148,45408,37000,1830,1984,1535,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1328434&DL=4473\,B.M.W. 535I 3.0L AT D/AB 2WD 4DR GAS/D SR HUD,89888,15300,25-Aug-2010,129000,2010,3307,Auto,19727,15/09/2024,63563,63563,33568,1980,2979,1700,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334648&DL=1001\,TOYOTA COROLLA ALTIS 1.6 CVT,39800,13060,28-Dec-2016,119808,2016,742,Auto,24014,15/09/2024,19990,19990,52668,792,1598,1215,3,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332177&DL=4413\,OPEL ASTRA ST 1.6 TURBO DIESEL (A),75800,12420,02-Dec-2019,76622,Stationwagon,1182,2019,37295,15/09/2024,,,39728,1980,1598,1381,2,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1328105&DL=3946\,TOYOTA PICNIC AUTO W/O ROOF RACK,51800,11400,06-Aug-2009,195000,2009,1815,Auto,14998,15/09/2024,24216,24216,33018,1584,1998,1540,4,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1176384&DL=3271\,HYUNDAI AD AVANTE 1.6 GLS (A),71888,12740,04-Nov-2019,55000,2019,738,Auto,26247,15/09/2024,12867,12867,32309,1980,1591,1345,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1292331&DL=3106\,TOYOTA VIOS E AUTO,52500,9760,08-Feb-2010,105230,2009,1026,Auto,17417,15/09/2024,12717,12717,32368,1980,1497,1095,3,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335062&DL=2011\,B.M.W. 318I MSPT ADPT LED HL,,,28-Dec-2021,,2021,1210,Auto,,15/09/2024,43789,53305,80989,2772,1998,1490,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1320224&DL=1039\,MAZDA MAZDA3 4DR 1.5 AT M-HYBRID CLASSIC I4RC,139800,13590,30-May-2024,100,Mid-Sized,682,2024,79878,15/09/2024,,,85001,3564,1496,1388,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1323989&DL=3382\,HYUNDAI AD AVANTE 1.6 GLS (A) S,72998,12900,15-Oct-2019,47825,2019,738,Auto,27273,15/09/2024,14843,14843,31759,1830,1591,1345,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1330697&DL=1028\,TOYOTA VELLFIRE ELEGANCE MOONROOF (AUTO),135800,25840,23-Oct-2018,150000,2018,1792,Auto,54475,15/09/2024,48192,59469,31301,1584,2494,2045,3,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1322377&DL=4277\,MAZDA CX-5 2.0 AT STANDARD 2WD,84500,17510,31-Oct-2018,62800,2018,1210,Auto,30081,15/09/2024,23230,24522,31302,1584,1998,1572,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1321171&DL=2448\,TOYOTA YARIS 1.0 XB CVT,130800,14480,25-Jul-2023,22555,2021,392,Auto,79912,15/09/2024,14919,5000,95202,3168,996,940,1,Hatchback,Petrol
