LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1309750&DL=4343\,NISSAN SYLPHY 1.5L 4AT ABS D/AB 2WD 4DR,22800,12170,08-Aug-2011,140000,2011,958,Auto,8788,15/09/2024,18057,18057,23448,396,1498,1175,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1291754&DL=3108\,AUDI Q3 1.4 TFSI,129888,12980,18-Nov-2014,,2014,624,Auto,,15/09/2024,27307,25230,,365,1395,1480,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1329843&DL=1240\,MAZDA MAZDA6 4-DOOR SEDAN 2.0L SP.6EAT,43800,13300,27-Jan-2017,128033,2016,1210,Auto,27794,15/09/2024,23348,24688,54901,792,1998,1472,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335695&DL=8008\,TOYOTA LEXUS IS250 AUTO STD FL,69999,12060,06-Jul-2010,,2010,2700,Auto,19488,15/09/2024,38495,38495,33568,1980,2500,1625,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332104&DL=4659\,HONDA SHUTTLE 1.5G CVT,68888,13380,21-Jun-2019,,2019,682,Auto,19895,15/09/2024,20197,10276,26659,1584,1496,1130,1,Stationwagon,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1322609&DL=4617\,SUBARU FORESTER 2.0XT CVT AWD SR,47300,14650,29-Apr-2017,98000,2017,1210,Auto,24993,15/09/2024,17931,17931,54405,792,1998,1682,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1294171&DL=1016\,TOYOTA COROLLA AXIO 1.5X A,38800,10760,24-Apr-2008,,2008,1023,Auto,13937,15/09/2024,13603,13603,38655,1188,1496,1130,4,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1082523&DL=3142\,MITSUBISHI EVO-9 GSR 2.0 M,238800,23870,07-Dec-2006,122000,2006,1815,Manual,,15/09/2024,29370,32307,,365,1997,1410,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1313171&DL=1043\,MERCEDES BENZ CLA180 COUPE PROGRESSIVE,176800,19080,09-Dec-2022,34000,2022,586,Auto,93868,15/09/2024,33778,39290,80501,3168,1332,1410,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1321017&DL=3382\,MAZDA MAZDA5 5-DOOR WAGON 2.0L SP.6EAT SUNROOF,31998,13560,10-May-2016,103770,2016,1210,Auto,19038,15/09/2024,19344,19344,51010,396,1998,1535,2,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1271397&DL=3003\,FERRARI SF90 SPIDER,2180000,187000,04-May-2023,666,Sports,4231,2023,931674,15/09/2024,,,105002,3168,3990,1850,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1246247&DL=3607\,NISSAN GT-R 3.8 A,319000,31880,09-Oct-2008,8000,2008,5454,Auto,,15/09/2024,78158,78158,,365,3799,1740,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1308361&DL=3602\,TOYOTA CAMRY 2.0 AUTO ABS AIRBAG,121800,18420,26-Apr-2011,140000,2011,1694,Auto,31280,15/09/2024,23514,23514,47316,2376,1998,1530,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1328951&DL=2044\,VOLVO XC40 T5 R-DESIGN,124800,20950,14-Oct-2019,43000,2019,1176,Auto,49227,15/09/2024,32006,36809,42564,1830,1969,1692,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336207&DL=1000\,,129666,18190,16-Dec-2011,57800,2011,6539,Auto,43190,15/09/2024,114252,114252,60586,2772,4691,1980,6,Sports Car,
https://www.sgcarmart.com/used_cars/info.php?ID=1300441&DL=3210\,PEUGEOT 5008 ALLURE 1.6 E-THP EAT6,66800,13560,14-Mar-2018,141000,2017,742,Auto,38789,15/09/2024,33474,38864,38801,1188,1598,1365,2,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1308476&DL=4332\,OPEL CROSSLAND X F12XHT AT,72800,11260,22-Sep-2020,71002,2020,508,Auto,30245,15/09/2024,20012,10017,37766,2196,1199,1205,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1307459&DL=4524\,MERCEDES BENZ CLS 350,97800,13930,23-Sep-2011,120000,2011,4113,Auto,40814,15/09/2024,85913,85913,58124,2562,3498,1735,,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1321995&DL=3283\,TOYOTA RAIZE 1.0XS CVT,87802,14180,28-Jul-2020,50000,2020,392,Auto,26112,15/09/2024,19242,9242,32699,1980,996,970,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335281&DL=1213\,B.M.W. I4 EDRIVE35 GRAN COUPE,245800,24850,26-Oct-2023,14473,Luxury,2147,2023,145797,15/09/2024,,,146002,3564,,1990,1,,Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1306310&DL=1047\,MERCEDES BENZ A180 FL STYLE (R17 HLG),61800,15930,21-Dec-2017,101074,2017,740,Auto,28016,15/09/2024,23295,19613,46791,1188,1595,1395,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1274952&DL=1189\,KIA CARENS 1.7 DCT DIESEL 5DR FWD,49800,14810,05-Jun-2017,98000,MPV,1318,2017,26237,15/09/2024,,,54406,792,1685,1525,2,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1324312&DL=2389\,LAND ROVER DISCOVERY SPORT 2.0 SI4 SE 7STR,68800,18830,17-Mar-2016,88000,2015,1212,Auto,51779,15/09/2024,60651,81172,47604,396,1999,1841,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333086&DL=3446\,RENAULT MEGANE SEDAN 1.2 TCE AT EU6 LED,53800,11930,18-May-2018,106000,2018,508,Auto,27290,15/09/2024,19990,19990,38941,1188,1197,1315,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1326709&DL=4386\,MERCEDES BENZ AMG G63 C/W REAR SIDE AIRBAGS,798000,83470,18-Jul-2023,18000,2023,3922,Auto,154402,15/09/2024,136971,318308,118002,3168,3982,2555,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1323371&DL=4386\,B.M.W. X3 SDRIVE20I,118000,20690,26-Feb-2019,90000,2018,1210,Auto,52056,15/09/2024,42759,51863,35403,1584,1998,1660,3,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332752&DL=2245\,HONDA VEZEL 1.5G CVT,123800,15800,28-Mar-2022,59000,2021,682,Auto,61001,15/09/2024,23180,9452,71556,2772,1496,1250,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1312328&DL=4594\,HONDA CIVIC 1.6L VTI AUTO,40800,12720,05-Feb-2008,,2007,1110,Auto,13473,15/09/2024,19302,21233,41994,1188,1595,1220,4,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1273085&DL=1127\,MERCEDES BENZ GLB 180 PROGRESSIVE,212800,22960,06-Jan-2023,13200,2022,586,Auto,105333,15/09/2024,37011,43816,90589,3168,1332,1550,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1331117&DL=2296\,MERCEDES BENZ GLB200 AMG PREMIUM AUTO,166800,22970,28-Dec-2020,58000,2020,586,Auto,64603,15/09/2024,37731,44824,49300,2376,1332,1610,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1310263&DL=3456\,NISSAN QASHQAI 1.2 DIG-T CVT ABS 2WD 5DR,32500,12340,15-Oct-2016,120000,2016,508,Auto,18924,15/09/2024,18689,13689,51507,732,1197,1285,3,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1291716&DL=3875\,PORSCHE CAYMAN S MNL,119800,37340,24-Oct-2008,100000,2008,4488,Manual,16095,15/09/2024,86438,86438,50168,1188,3387,1415,4,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1241909&DL=2976\,HONDA SHUTTLE HYBRID 1.5 AUTO,115800,15920,16-Sep-2021,33379,Stationwagon,682,2021,50271,15/09/2024,,,62600,2555,1496,1200,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1326214&DL=2725\,TOYOTA VIOS E AUTO,62000,14630,11-Dec-2008,,2008,1026,Auto,11686,15/09/2024,11900,11900,27571,1584,1497,1095,4,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1298673&DL=2604\,MASERATI GHIBLI 3.0 V6,133888,24160,28-Dec-2017,80000,2017,2362,Auto,88586,15/09/2024,76218,109193,54334,1188,2979,1850,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1295332&DL=4447\,PORSCHE 911 GT3 (991-II) PDK E6,688888,145890,20-Jun-2018,22000,2018,3944,Auto,196621,15/09/2024,171229,280213,38501,1188,3996,1413,1,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1301407&DL=2563\,TOYOTA LEXUS ES250 AUTO,131888,13180,27-Oct-2014,129653,2014,1792,Auto,,15/09/2024,34805,40727,,365,2494,1615,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1331433&DL=3476\,TOYOTA C-HR HYBRID 1.8G CVT,49888,16590,21-Jul-2017,65200,SUV,974,2017,17614,15/09/2024,,,50526,792,1797,1440,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1300641&DL=2049\,TOYOTA VIOS E AUTO,50800,9820,18-Nov-2009,91000,2009,1026,Auto,16776,15/09/2024,12717,12464,32416,1980,1497,1095,3,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1290038&DL=2741\,SUBARU XV 1.6I-S AWD CVT,42800,12390,17-Jul-2017,85000,2017,744,Auto,21357,15/09/2024,15387,15387,42801,792,1600,1480,4,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1310635&DL=3451\,PORSCHE CAYENNE V6 E5 W/PRS,133888,17950,21-Jan-2013,110900,2012,3986,Auto,60117,15/09/2024,96451,96451,80583,2772,3598,2105,3,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1323842&DL=2469\,TOYOTA ESTIMA AERAS 2.4 A,49800,12800,06-Aug-2008,,2008,2457,Auto,13613,15/09/2024,29102,29102,34991,1188,2362,1750,,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1318674&DL=2757\,B.M.W. 116D 5DR HATCH DSC LED,45800,14690,31-May-2017,118888,Hatchback,1082,2017,21232,15/09/2024,,,51600,792,1496,1350,1,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1219661&DL=3350\,FERRARI 458 SPIDER 4.5L A/T ABS D/AB 2WD 2DR HID,598800,77640,10-Dec-2012,47590,2012,5674,Auto,72221,15/09/2024,353910,353910,93644,2772,4497,1565,5,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1295686&DL=3175\,JAGUAR F-TYPE V6 3.0 A,198800,19870,16-Oct-2014,71000,2013,2380,Auto,,15/09/2024,85941,126694,,365,2995,1597,2,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1303066&DL=1010\,SEAT TOLEDO 1.4 TSI 125 STYLE 7AT,71800,10910,12-Nov-2020,75000,2019,624,Auto,29108,15/09/2024,19256,9256,35990,2376,1395,1227,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332802&DL=3602\,B.M.W. 530I SE AUTO,99800,19420,23-Feb-2018,,2017,1210,Auto,56354,15/09/2024,52260,66068,39000,1188,1998,1615,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1291129&DL=4189\,PORSCHE CAYMAN 2.7 A,75888,24020,13-Nov-2007,,2007,3027,Auto,15848,15/09/2024,57391,63131,50168,1188,2687,1360,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333226&DL=1311\,AUDI Q3 1.4 TFSI S TRONIC (17,161800,20150,13-Dec-2021,45000,2021,624,Auto,82026,15/09/2024,28366,31713,80401,2772,1395,1545,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1296030&DL=2410\,CHEVROLET CAPTIVA C140 2.4D FWD 6AT,45800,11800,25-Aug-2017,67000,2016,1664,Auto,28034,15/09/2024,21589,22225,50000,792,2384,1743,3,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332486&DL=1000\,,122800,16500,22-Dec-2020,65795,2020,684,Auto,57593,15/09/2024,33395,38753,45510,2376,1499,1320,1,Hatchback,
https://www.sgcarmart.com/used_cars/info.php?ID=1330356&DL=3911\,MERCEDES BENZ CLA180 (R18 BI),118800,11870,17-Oct-2014,,2014,740,Auto,,15/09/2024,27318,20246,,365,1595,1430,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333362&DL=2563\,KIA CERATO FORTE 1.6(A) SX ABS D/AB 2WD 4DR,49800,10770,27-May-2009,175000,2009,1107,Auto,12105,15/09/2024,14731,14731,26175,1584,1591,1251,4,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1313872&DL=3811\,CITROEN C4 CACTUS 1.2 PURETECH 82 A/T,13988,11210,25-Sep-2015,,2015,508,Auto,8600,15/09/2024,18286,5000,57089,366,1199,975,6,SUV,Petrol
