LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1324843&DL=1111\,B.M.W. 420I GRAN COUPE LED NAV,103800,17220,28-Mar-2019,150000,2018,1210,Auto,53960,15/09/2024,42556,51579,39401,1584,1998,1540,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1232126&DL=1000\,,176800,28020,28-Sep-2018,64000,2018,1210,Auto,101835,15/09/2024,86358,127445,32000,1464,1998,1680,3,Luxury Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=1294431&DL=8008\,TOYOTA LEXUS GS450H AUTO,105000,14730,04-Feb-2012,190567,Luxury,4030,2011,43190,15/09/2024,,,60586,2772,3456,1860,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1331681&DL=4073\,JAGUAR XE 2.0 I4,70800,13160,17-Oct-2018,,2018,1210,Auto,36600,15/09/2024,30005,34007,31301,1584,1998,1679,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1282235&DL=1268\,KIA CERATO 1.6(A) SUNROOF,84800,13680,13-Mar-2020,73788,2019,738,Auto,32658,15/09/2024,19387,19387,32999,1980,1591,1287,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335510&DL=3440\,HONDA JAZZ 1.3L A,46800,11340,13-Nov-2008,155000,2008,885,Auto,12504,15/09/2024,17997,17997,30284,1584,1339,1090,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334710&DL=3191\,MERCEDES BENZ E200 AT,18888,11650,22-May-1996,,1996,1815,Auto,7696,15/09/2024,52026,78039,47450,396,1998,,5,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1316905&DL=4309\,B.M.W. X5 XDRIVE25D 7 SEAT LED NAV,140000,31460,28-Sep-2017,52000,SUV,1806,2017,73163,15/09/2024,,,50101,1098,1995,2040,2,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1322003&DL=2875\,AUDI R8 4.2 FSI QU R TRONIC,116300,33140,20-Mar-2008,153000,2008,6309,Auto,15792,15/09/2024,139224,139224,44998,1188,4163,1565,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=982222&DL=2300\,Mercedes-Benz C-Class C200 AMG Line Premium,268888,,N.A.,30,Auto,1202,"$47,491",,15/09/2024,,,,,1991,,,Luxury Sedan,Petrol
