LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1326221&DL=4678\,AUDI A6 1.8 TFSI S TRONIC,33888,16730,29-May-2015,114000,2015,976,Auto,27648,15/09/2024,44570,44398,78001,248,1798,1645,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335869&DL=2341\,AUDI A3 SB 1.0 TFSI S TRONIC (LED & NAV),43800,15280,12-Jan-2017,51000,2016,392,Auto,21602,15/09/2024,24717,16604,50101,792,999,1275,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334451&DL=2764\,HONDA VEZEL 1.5G CVT,127800,15240,01-Dec-2022,17000,2022,682,Auto,76454,15/09/2024,20221,5310,90589,3168,1496,1250,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335270&DL=4120\,RENAULT KANGOO ZE,72000,9990,29-Oct-2021,51000,2021,,Auto,29492,15/09/2024,,35978,39523,2772,,1600,1,Mid-Sized Sedan,Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1293384&DL=4073\,TESLA MODEL 3 STANDARD RANGE,149800,18420,10-Nov-2021,47000,Luxury,3226,2021,75864,15/09/2024,,,68310,2772,,1750,1,,Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1325927&DL=4648\,MERCEDES BENZ CLA180 (R18 BI),78800,15750,30-Jun-2015,87126,2015,740,Auto,,15/09/2024,26675,19345,,1825,1595,1430,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1326896&DL=3757\,B.M.W. 428I GRAN COUPE M SPORT A/T SR HID NAV,149800,14970,30-Dec-2014,122000,2014,1210,Auto,,15/09/2024,51237,59227,,365,1997,1530,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1305195&DL=4457\,MERCEDES BENZ A180 (R18 BI),64800,14010,01-Oct-2014,167000,2014,740,Auto,36295,15/09/2024,24751,16652,39241,1584,1595,1395,4,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332385&DL=1135\,B.M.W. 216I GRAN TOURER,103800,16430,27-Nov-2019,57000,2019,684,Auto,44205,15/09/2024,31966,36753,32000,1980,1499,1490,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1325378&DL=2303\,HYUNDAI AD AVANTE 1.6 GLS (A) S,71800,13580,13-Jun-2019,55508,2019,738,Auto,24593,15/09/2024,14802,14802,30009,1584,1591,1345,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1182808&DL=1152\,TOYOTA HARRIER PREMIUM 2.0 A,56800,18820,18-Nov-2016,68708,2016,1196,Auto,31427,15/09/2024,32010,31814,56889,792,1986,1610,3,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1317406&DL=4517\,MERCEDES BENZ CLA200 SHOOTING BRAKE (R18 BI),40300,16400,12-Feb-2016,121720,2015,740,Auto,27369,15/09/2024,33857,34400,60001,396,1595,1460,2,Stationwagon,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1275799&DL=3837\,AUDI Q3 SB 1.5 TFSI S TRONIC (LED REAR),191888,19800,15-Jun-2023,8000,SUV,684,2022,118415,15/09/2024,,,113034,3168,1498,1605,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1291841&DL=1353\,TOYOTA WISH 1.8 CVT,47800,14920,30-Mar-2017,87000,2017,976,Auto,25356,15/09/2024,19955,19955,52807,792,1798,1360,2,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333599&DL=1000\,,70000,39130,18-Aug-2006,,2005,1815,Manual,8673,15/09/2024,25774,28352,48479,396,1998,910,,Others,
https://www.sgcarmart.com/used_cars/info.php?ID=1325667&DL=3730\,B.M.W. 216D ACTIVE TOURER D/AB LED NAV,42008,12030,16-Mar-2017,71300,Hatchback,1082,2016,27595,15/09/2024,,,53001,790,1496,1395,2,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1207274&DL=1104\,B.M.W. 218I ACTIVE TOURER D/AB LED DSC ABS,28800,15870,30-Sep-2015,86800,2015,684,Auto,19999,15/09/2024,26883,24637,62101,366,1499,1360,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1313794&DL=1418\,MAZDA MAZDA2 SEDAN 1.5L SP.6EAT (LED),34800,12020,18-Jan-2017,139931,2016,682,Auto,19789,15/09/2024,18333,13333,50389,792,1496,1079,3,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1330609&DL=3750\,TOYOTA COROLLA AXIO 1.5X SPECIAL EDITION A,39800,8760,09-Apr-2009,152000,2008,1023,Auto,11595,15/09/2024,17402,404,25525,1584,1496,1130,4,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1134004&DL=3892\,MERCEDES BENZ CLS53 AMG PREMIUM+ NIGHT ED M-HYBRID,418800,43950,27-Apr-2022,35000,Luxury,2384,2021,177974,15/09/2024,,,83911,2772,2999,1980,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1301941&DL=1213\,FORD GRAND C-MAX TITANIUM 1.5 GTDI AT,46800,12380,30-Jun-2017,89252,2017,684,Auto,28006,15/09/2024,23298,24618,47501,792,1498,1432,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1321596&DL=2976\,TESLA MODEL Y RWD,197800,20640,24-Feb-2023,10493,SUV,2205,2023,119601,15/09/2024,,,105459,3168,,1909,1,,Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1296135&DL=3648\,MINI COOPER COUNTRYMAN LED 0717,80777,18430,29-Jan-2018,108000,2017,684,Auto,38650,15/09/2024,32389,37345,42661,1188,1499,1390,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1307161&DL=2448\,HONDA SHUTTLE HYBRID 1.5 AUTO,64800,16660,12-Jun-2018,70000,Stationwagon,682,2018,17313,15/09/2024,,,37605,1188,1496,1190,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1319669&DL=1213\,B.M.W. X3 XDRIVE30I LED NAV,142800,23780,30-Apr-2019,114460,2019,1210,Auto,70269,15/09/2024,52100,65780,52410,1584,1998,1715,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1325729&DL=2171\,HONDA FIT 1.3GF CVT,75800,13370,28-Feb-2020,42000,2019,578,Auto,22314,15/09/2024,15752,5752,32999,1980,1317,1030,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1323406&DL=3730\,B.M.W. 530I LED NAV HUD MSPT,111000,26180,17-Aug-2017,130000,2017,1210,Auto,56109,15/09/2024,54000,69200,50001,792,1998,1540,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332288&DL=3954\,MERCEDES BENZ CLA180 A,65000,19520,21-Mar-2017,132000,2016,740,Auto,31971,15/09/2024,32172,32041,50789,792,1595,1395,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1329586&DL=2356\,MAZDA MAZDA5 5-DOOR WAGON 2.0L SP.6EAT SUNROOF,25500,14640,23-Oct-2015,77000,2015,1210,Auto,16718,15/09/2024,18743,18743,58190,396,1998,1535,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334972&DL=3802\,MERCEDES BENZ C180 CAB (R17 LED),93000,28290,13-Dec-2016,27000,2016,740,Auto,48272,15/09/2024,48003,59205,56889,792,1595,1615,2,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334372&DL=4726\,TOYOTA LEXUS IS250 AUTO STD FL,94800,16150,29-Jul-2010,150000,2010,2700,Auto,19699,15/09/2024,38495,38495,33568,1980,2500,1625,5,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1306040&DL=3100\,PORSCHE PANAMERA 4,99800,19790,09-Sep-2010,133000,2010,4665,Auto,19137,15/09/2024,113370,113370,37941,1830,3605,1820,5,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1310320&DL=3742\,MERCEDES BENZ C180 SEDAN AVG (R17 LED),152500,20730,28-Jan-2021,82000,2019,684,Auto,61881,15/09/2024,34922,40891,49001,2376,1497,1520,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1319116&DL=2080\,MERCEDES BENZ E200K,,,05-Sep-2008,,2008,1461,Auto,,15/09/2024,51258,51258,33377,1188,1796,1540,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1327811&DL=3712\,SKODA OCTAVIA STYLE 1.5 TSI MHEV(A) SA,111500,15580,29-Jun-2021,51500,Mid-Sized,684,2021,46657,15/09/2024,,,56032,2376,1498,1461,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1324967&DL=4140\,HONDA JAZZ 1.5 CROSSTAR E:HEV,158800,18040,02-May-2023,21000,Hatchback,743,2022,87619,15/09/2024,,,103721,3168,1498,1224,1,,Petrol-Electric
