LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1332536&DL=3934\,HYUNDAI TL TUCSON FL 1.6 GLS T-GDI DCT 2WD,111800,16740,19-Oct-2020,57000,2020,738,Auto,39679,15/09/2024,19605,19605,40989,2376,1591,1594,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333259&DL=4383\,SUBARU XV 1.6I-S AWD CVT,22500,11980,24-Oct-2015,79000,2015,744,Auto,16966,15/09/2024,18541,18541,61300,396,1600,1480,3,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335342&DL=4043\,B.M.W. X5 XDRIVE40I MSPT ALED,390888,36020,21-Nov-2023,11000,SUV,2384,2022,148001,15/09/2024,,,110001,3564,2998,2175,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1328428&DL=1000\,,23888,20940,06-Aug-2015,162000,Hatchback,1082,2015,10292,15/09/2024,,,56209,31,1496,1350,4,,
https://www.sgcarmart.com/used_cars/info.php?ID=1304296&DL=1418\,TOYOTA LEXUS ES250 AUTO,37800,20010,31-Jul-2015,128421,2015,1792,Auto,25426,15/09/2024,34805,40727,58109,31,2494,1615,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335030&DL=1000\,,288000,27090,26-Apr-2024,3000,2023,1194,Auto,122347,15/09/2024,43705,55040,101334,3564,1984,1435,1,Sports Car,
https://www.sgcarmart.com/used_cars/info.php?ID=1310035&DL=4691\,KIA OPTIMA 2.0 AUTO ABS AIRBAG 2WD 4DR,15500,12830,25-Mar-2011,177000,2010,1694,Auto,4835,15/09/2024,17245,17245,20007,396,1998,1529,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335297&DL=3282\,B.M.W. X1 SDRIVE18I AT LED NAV,61800,17380,25-May-2017,69000,2017,684,Auto,32363,15/09/2024,30855,30197,53001,792,1499,1430,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335842&DL=3730\,B.M.W. 535I GT AT D/AB LED HUD SR,82800,21940,26-Sep-2016,90000,2016,2362,Auto,57778,15/09/2024,58128,76631,58201,732,2979,1940,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335239&DL=4592\,HONDA JAZZ 1.5 VTIR CVT ABS D/AIRBAG 2WD,8000,,15-Dec-2014,,2014,684,Auto,4575,15/09/2024,16000,6000,63880,62,1498,1046,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334662&DL=3426\,TOYOTA LEXUS ES250 LUXURY A/T S/R,49800,19940,21-Dec-2015,113000,2015,1792,Auto,34914,15/09/2024,40884,49238,62019,396,2494,1615,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1329851&DL=3730\,B.M.W. Z4 SDRIVE 23I 2.5L AT ABS D/AB 2WD HID,65000,11950,23-Feb-2010,96000,2009,2694,Auto,20715,15/09/2024,51944,51944,38071,1980,2497,1430,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333666&DL=3597\,HONDA CIVIC 1.5 TURBO VTIS SR,85000,16960,25-Oct-2018,70933,2018,684,Auto,34788,15/09/2024,27562,30587,32551,1584,1498,1324,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1328793&DL=1000\,,198800,20500,26-May-2014,99800,2013,6860,Auto,79293,15/09/2024,105254,161458,99116,3564,5461,1955,3,Stationwagon,
https://www.sgcarmart.com/used_cars/info.php?ID=1317862&DL=2025\,MERCEDES BENZ A200 AMG LINE AUTO,109388,18000,10-Sep-2019,82345,2018,586,Auto,45449,15/09/2024,33773,39283,36001,1584,1332,1375,2,Hatchback,Petrol
