LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1303183&DL=3100\,TOYOTA VELLFIRE ELEGANCE MOONROOF (AUTO),134800,27120,31-Jul-2018,98000,2018,1792,Auto,52601,15/09/2024,48192,59469,36000,1188,2494,2045,2,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1290534&DL=4075\,TOYOTA LEXUS LS350 LUXURY MR (AUTO),245800,29630,24-Jun-2020,61000,2020,3100,Auto,133732,15/09/2024,98587,149457,37500,1980,3456,2125,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332883&DL=3597\,KIA CERATO 1.6(A) SX,67000,14030,31-Oct-2018,116503,2018,738,Auto,25227,15/09/2024,18232,18232,30209,1584,1591,1287,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1252526&DL=2984\,AUDI R8 5.2 FSI QUATTRO R TRONIC,189800,35450,22-Jan-2010,98720,2009,8751,Auto,21126,15/09/2024,193982,193982,39463,1980,5204,1625,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1275088&DL=2604\,"B.M.W. X3 XDRIVE30E ADAPTIVE LED HL, FL",188888,23550,25-Feb-2021,65000,SUV,1210,2020,87423,15/09/2024,,,49300,2376,1998,1990,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1335048&DL=3587\,PORSCHE MACAN PDK CYP E6,163888,35370,12-Feb-2018,94181,2017,1194,Auto,70757,15/09/2024,63703,86666,42322,1188,1984,1845,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336094&DL=1144\,HONDA MOBILIO SV 1.5 CVT,35800,12730,12-Oct-2016,91000,2016,684,Auto,22195,15/09/2024,18867,18867,52503,732,1497,1160,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1314899&DL=4449\,MERCEDES BENZ S320L (R19 LED),199800,32520,27-Sep-2018,72000,2018,2382,Auto,109162,15/09/2024,91812,137262,32429,1464,2996,1940,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1293473&DL=4638\,SKODA OCTAVIA RS 2.0 TSI AIDISPLAY,125888,20290,10-Mar-2020,92000,2019,1194,Auto,39998,15/09/2024,26681,29354,32801,1980,1984,1577,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336396&DL=4561\,HONDA VEZEL 1.5X A,23800,13930,05-Feb-2016,95000,2015,682,Auto,11376,15/09/2024,18902,8902,46651,396,1496,1190,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1280224&DL=2246\,TOYOTA C-HR HYBRID 1.8S CVT,63800,15640,21-Jun-2018,80000,SUV,974,2018,19943,15/09/2024,,,36000,1188,1797,1440,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1333542&DL=3730\,MERCEDES BENZ GLA180 URBAN (R18 LED),79388,17070,28-May-2018,53000,2018,740,Auto,35188,15/09/2024,28937,32512,38000,1188,1595,1435,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335289&DL=2642\,HONDA JAZZ 1.3 CVT,59800,12590,25-Mar-2019,30000,2019,78,Auto,8051,15/09/2024,15738,5738,8920,1584,1318,1052,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1324694&DL=2976\,NISSAN SYLPHY 1.5 4AT,46800,10600,14-Feb-2009,,2008,1026,Auto,11362,15/09/2024,21214,21214,25727,1584,1498,1175,4,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336048&DL=4219\,SUBARU IMPREZA 4DR 1.5R AWD 4AT ABS AIRBAG,10800,12510,28-Jul-2010,116000,2009,1026,Auto,2837,15/09/2024,15434,15434,16438,31,1498,1325,4,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1322950&DL=3451\,VOLKSWAGEN TIGUAN 1.4 TSI HL STD ROOF,129888,16490,29-Jul-2021,99000,2020,624,Auto,66884,15/09/2024,29437,33212,61112,2376,1395,1660,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1311809&DL=3137\,KIA CERATO FORTE KOUP 1.6 SX MT D/AB 2DR SR,10000,16900,20-Apr-2010,,2010,1107,Manual,1946,15/09/2024,14075,14075,16438,217,1591,1207,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333757&DL=3160\,MERCEDES BENZ A200 AMG LINE AUTO,117550,18050,13-Mar-2020,80000,2018,588,Auto,47404,15/09/2024,32037,36852,36000,1980,1333,1375,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1327218&DL=1000\,,,,25-Sep-2014,,2014,742,Auto,,15/09/2024,18650,13650,64841,9,1598,1205,2,Mid-Sized Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=1316236&DL=4030\,AUDI RS5 4.2 FSI QUATTRO,108888,16870,28-Feb-2011,130000,2011,5888,Auto,29425,15/09/2024,96456,96456,45586,2376,4163,1800,5,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334023&DL=4419\,AUDI A5 SPORTBACK 2.0 TFSI QU,58800,12490,10-Feb-2010,145000,2009,1791,Auto,18633,15/09/2024,46959,46959,39563,1584,1984,1615,6,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1319403&DL=4398\,BENTLEY CONTINENTAL GT V8,190800,29550,11-Dec-2013,108000,2013,4334,Auto,29437,15/09/2024,172046,281683,45586,2376,3993,2295,5,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335484&DL=507\,,,,23-Jun-2006,,Auto,2457,"$31,442",,15/09/2024,34587,,46048,396,2362,,5,MPV,
https://www.sgcarmart.com/used_cars/info.php?ID=1202212&DL=3647\,MITSUBISHI EVO 10 GSR 2.0 SST,115900,28780,25-Sep-2008,,2008,1815,Auto,13442,15/09/2024,38323,38323,33377,1464,1998,1560,4,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1206864&DL=3647\,OPEL INSIGNIA GRANDSPORT B16DTH,63800,12370,27-Aug-2018,,Luxury,1182,2017,32291,15/09/2024,,,32809,1188,1598,1447,1,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1335175&DL=2171\,TOYOTA SIENTA 1.5G A,39800,14900,08-Dec-2016,95000,2016,682,Auto,19286,15/09/2024,22295,13213,50991,792,1496,1320,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332898&DL=3137\,TOYOTA PICNIC AUTO W/O ROOF RACK,69800,15090,25-May-2009,,2009,1815,Auto,16376,15/09/2024,24216,24216,35411,1584,1998,1540,,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332696&DL=1195\,TOYOTA ESTIMA AERAS G-EDITION 2.4 A,56800,12280,08-May-2010,,2010,2457,Auto,16376,15/09/2024,35266,35266,35411,1584,2362,1770,6,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335824&DL=3074\,B.M.W. 216I GRAN TOURER,86800,15360,19-Mar-2019,63742,2018,684,Auto,36465,15/09/2024,30824,35154,26309,1584,1499,1490,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1319507&DL=4618\,HONDA JADE 1.5 RS CVT,46800,14370,29-Nov-2016,85500,2016,682,Auto,30545,15/09/2024,27338,30274,56206,792,1496,1514,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1292461&DL=2029\,MAZDA CX-5 2.0 AT PREMIUM 2WD I2,107000,18490,14-Aug-2019,72000,2019,1210,Auto,46187,15/09/2024,28785,32299,52502,1584,1998,1576,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333468&DL=1009\,MERCEDES BENZ C160 SEDAN AVG (R17 LED),131500,18250,26-Oct-2020,99417,2020,684,Auto,49870,15/09/2024,34175,39845,32699,2376,1497,1505,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1317754&DL=2080\,OPEL CROSSLAND X B12XHT AT,63800,11340,11-Jun-2019,,2018,508,Auto,25294,15/09/2024,20132,20185,23568,1584,1199,1203,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1325946&DL=8008\,TOYOTA CAMRY 2.0 AUTO,38000,17360,06-Jan-2016,120000,2015,1210,Auto,24831,15/09/2024,27591,30628,61103,396,1998,1480,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1328040&DL=4221\,HONDA ODYSSEY 2.4 EXV-S CVT SR,45555,17450,19-May-2016,82555,2016,1630,Auto,25981,15/09/2024,29124,32774,47604,396,2356,1855,2,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1249360&DL=2469\,VOLVO XC60 T6 R-DESIGN,125800,23640,26-Oct-2018,105050,2018,1176,Auto,52896,15/09/2024,46563,57189,32900,1584,1969,1919,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1318529&DL=3160\,MITSUBISHI COLT TURBO VERSION-R,56030,12390,24-Mar-2009,147000,2007,999,Auto,11539,15/09/2024,19114,19114,25525,1584,1468,1160,2,Sports Car,Petrol
