LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1295295&DL=3414\,MERCEDES BENZ CLA180 (R18 BI),105800,10990,12-May-2014,161127,2014,814,Auto,62786,15/09/2024,27461,20446,78482,3564,1595,1430,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332266&DL=3989\,PORSCHE CAYMAN TIPTRONIC,83800,23120,31-Oct-2008,151000,2008,3027,Auto,14818,15/09/2024,79279,79279,40881,1188,2687,1435,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1293659&DL=3283\,MERCEDES BENZ C200 AMG PREMIUM AUTO,80800,20810,06-Mar-2017,88000,2016,1202,Auto,47211,15/09/2024,51028,58851,48209,792,1991,1465,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332795&DL=4396\,ROLLS ROYCE WRAITH 6.6 AUTO,1099999,256080,13-Nov-2017,30000,2016,8004,Auto,393884,15/09/2024,338976,582157,49012,1188,6592,2435,5,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335116&DL=4405\,HONDA FREED HYBRID 1.5G AUTO,51500,15940,13-Oct-2017,,MPV,682,2017,18371,15/09/2024,,,49189,1098,1496,1430,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1257866&DL=1177\,MERCEDES BENZ G63 AMG 4MATIC AUTO,779000,81340,04-Jul-2022,43639,2022,3922,Auto,299174,15/09/2024,158463,288619,106001,2772,3982,2560,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336024&DL=4721\,OPEL MOKKA X 1.6 CDTI 6AT,39800,11940,23-May-2017,90000,SUV,1182,2017,23965,15/09/2024,,,54616,792,1598,1501,2,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1240968&DL=3887\,MERCEDES BENZ CLA180 COUPE PROGRESSIVE,175000,19740,28-Jul-2022,25000,2022,586,Auto,91563,15/09/2024,33792,39309,78899,2772,1332,1410,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1200997&DL=1079\,B.M.W. 650ICSR/HUD,143800,14370,27-Jan-2006,101000,2005,7800,Auto,,15/09/2024,97733,107507,,365,4799,1715,3,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1251735&DL=1242\,KIA SORENTO 2.2(8AT) CRDI 2WD S/R,84800,18480,19-Jun-2018,90000,SUV,2126,2018,34206,15/09/2024,,,37989,1188,2199,1980,1,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1332600&DL=2014\,TOYOTA ESQUIRE 2.0 GI CVT,77800,19520,14-Oct-2017,129891,2016,1196,Auto,37829,15/09/2024,31053,35475,48005,1098,1986,1590,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334975&DL=3003\,MERCEDES BENZ AMG G63 (R20 LED SR),590000,100350,14-Jun-2019,14800,2018,3922,Auto,179245,15/09/2024,141995,227591,42002,1584,3982,2560,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333736&DL=4189\,HONDA EDIX 1.7 A,27588,13520,13-Oct-2006,164000,2006,1236,Auto,11601,15/09/2024,19488,16938,56835,732,1668,1360,5,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1321528&DL=2976\,MAZDA MAZDA3 4-DOOR SEDAN 1.5L SP.6EAT,,,11-May-2016,,2016,682,Auto,,15/09/2024,16200,11200,47889,396,1496,1321,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333361&DL=3758\,B.M.W. 520I AT D/AB 2WD 4DR HID NAV,138888,13880,25-Jun-2015,150000,2014,1210,Auto,,15/09/2024,37219,39107,,365,1997,1615,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1301019&DL=3570\,MERCEDES BENZ E180 SEDAN AVG,156888,20430,21-Dec-2020,78873,2020,684,Auto,69070,15/09/2024,46968,57756,41101,2376,1497,1635,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1248361&DL=1034\,SUZUKI SWIFT M-HYBRID 1.2RS CVT,79800,13800,25-Feb-2020,38211,Hatchback,534,2019,24548,15/09/2024,,,32309,1980,1242,910,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1315581&DL=3750\,MERCEDES BENZ E230,40800,8820,11-Aug-2009,185000,2008,2694,Auto,16376,15/09/2024,56364,56364,35411,1584,2497,1605,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1326815&DL=2178\,MERCEDES BENZ GLC200 (R18 LED),186800,25010,25-Jan-2021,53300,2020,1202,Auto,72938,15/09/2024,45309,55433,49300,2376,1991,1730,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335874&DL=3401\,MERCEDES BENZ C180 AVANTGARDE (R17 LED),95000,20310,19-Apr-2018,101000,2017,740,Auto,42696,15/09/2024,37239,44135,39000,1188,1595,1425,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333773&DL=2792\,AUDI Q3 1.4 TFSI S TRONIC,61800,17840,27-Mar-2017,107400,2017,624,Auto,33466,15/09/2024,29616,33463,53001,792,1395,1480,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1326008&DL=2940\,B.M.W. X3 SDRIVE 20I HID SR NAV,83800,20620,28-Sep-2017,69000,2017,1210,Auto,42854,15/09/2024,36108,42552,50101,1098,1997,1680,2,SUV,Petrol
