LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1123566&DL=1177\,ROLLS ROYCE WRAITH 6.6 A,929000,92850,31-Jan-2015,48300,2014,8004,Auto,,15/09/2024,338411,581140,,365,6592,2435,4,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1323738&DL=3301\,PORSCHE MACAN 2.0 A/T ABS D/AIRBAG AWD S/R,183000,18290,10-Oct-2014,,2014,1194,Auto,,15/09/2024,60303,80546,,365,1984,1940,4,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1246513&DL=3712\,B.M.W. 440I CONVERTIBLE LED NAV HUD MSPT,165800,33100,30-Apr-2018,91300,2018,2384,Auto,73799,15/09/2024,66558,91805,39000,1188,2998,1770,2,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1320320&DL=4427\,AUDI TTS 2.0T FSI S TRONIC QU ABS D/AB HID 2D,86888,15800,16-Mar-2010,151000,2010,1791,Auto,19474,15/09/2024,62817,62817,35416,1975,1984,1415,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1185972&DL=2976\,OPEL ASTRA HB 1.4 AT,69800,13350,08-Mar-2019,90600,2017,626,Auto,29277,15/09/2024,20062,20087,33989,1584,1399,1233,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1256531&DL=1034\,PEUGEOT 5008 1.6 BLUEHDI EAT6 S/R,39800,15370,20-Oct-2016,97236,MPV,1144,2016,19931,15/09/2024,,,51507,792,1560,1500,1,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1291800&DL=4385\,B.M.W. 530I LED NAV,92800,22590,29-May-2017,117800,2017,1210,Auto,52511,15/09/2024,50933,63680,53001,792,1998,1540,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333019&DL=4638\,HONDA FIT 1.3GF CVT,69888,13580,22-Aug-2019,60000,2019,578,Auto,20158,15/09/2024,15730,5730,32725,1584,1317,1030,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334069&DL=2389\,VOLKSWAGEN TIGUAN HIGHLINE 280 TSI,58800,16730,24-Jan-2017,131900,2016,624,Auto,35701,15/09/2024,33403,38765,52807,792,1395,1498,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1329848&DL=3730\,MERCEDES BENZ A180 (R17),63000,12590,16-Jun-2015,81000,2015,740,Auto,,15/09/2024,22209,13093,,1825,1595,1395,3,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1245984&DL=3570\,LAND ROVER RANGE VELAR 2.0P SI4,139888,26080,20-Apr-2018,88800,2017,1210,Auto,73409,15/09/2024,66829,92293,37330,1188,1997,1983,1,SUV,Petrol
