LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1334402&DL=3561\,HONDA VEZEL 1.5 HYBRID X,43800,13980,30-Aug-2017,122182,SUV,682,2016,17767,15/09/2024,,,50001,792,1496,1280,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1321551&DL=4427&utm_content=SLeligible\,MERCEDES BENZ AMG C43 4MATIC,197800,,11-Dec-2020,51000,2019,2382,Auto,,15/09/2024,32236,37131,41503,2376,2996,1750,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1293099&DL=1079\,HYUNDAI AD AVANTE 1.6 GLS (A) S,83800,12910,12-Aug-2020,40500,2020,738,Auto,30842,15/09/2024,15133,15133,33000,1980,1591,1345,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1329883&DL=3730\,HONDA CIVIC 1.6 VTI CVT,80888,14550,26-Jul-2019,78300,2019,742,Auto,28796,15/09/2024,20215,20301,30009,1584,1597,1237,4,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1314222&DL=4550\,HYUNDAI I30 PDE 1.4 T-GDI DCT,58800,15490,04-Apr-2018,45000,2018,600,Auto,15230,15/09/2024,17596,7596,28987,1188,1353,1240,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333920&DL=3381\,VOLKSWAGEN NEW GOLF 1.4 TSI AT 5K14Q5,10800,17370,27-May-2010,,2010,930,Auto,2045,15/09/2024,25929,25929,16438,217,1390,1286,6,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333978&DL=3426\,TOYOTA VIOS E MANUAL,34800,9820,12-May-2008,155000,2008,1026,Manual,13913,15/09/2024,11741,9092,39274,1188,1497,1075,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332491&DL=2140\,B.M.W. 216D GRAN TOURER LED NAV 7 SEATER,39800,14050,25-Aug-2016,80000,MPV,1082,2016,24142,15/09/2024,,,53334,396,1496,1480,1,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1331925&DL=3841\,TOYOTA PREVIA 7 SEATER CVT,135000,13600,18-Aug-2014,135000,2014,1802,Auto,81938,15/09/2024,39534,47348,102423,3564,2362,1775,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1243956&DL=2096\,B.M.W. 520IA M SPORT EDITION M-HYBRID AUTO,268800,26570,29-Mar-2023,5700,Luxury,1210,2021,155860,15/09/2024,,,116201,3168,1998,1530,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1313390&DL=3283\,AUDI A5 2.0L TFSI QUATTRO,101150,20050,12-Jan-2010,,2009,1791,Auto,19137,15/09/2024,48654,48654,37941,1830,1984,1550,6,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1330670&DL=3301\,MERCEDES BENZ E 250CGI,67800,12330,16-Mar-2010,120000,2009,1461,Auto,19474,15/09/2024,55057,55057,35416,1975,1796,1650,5,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1320120&DL=2934\,CITROEN GRAND C4 PICASSO 1.6 BLUEHDI EAT6 S/R,29955,12790,30-Jun-2016,107000,MPV,1144,2016,17404,15/09/2024,,,53694,396,1560,1359,3,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1335621&DL=4412\,VOLKSWAGEN JETTA GP 1.4 TSI 90 A/T HL 1634G5,20800,10580,30-Sep-2015,125951,2014,620,Auto,16546,15/09/2024,19625,19625,55399,366,1390,1417,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333850&DL=3447\,NISSAN NOTE 1.2 CVT ABS D/AIRBAG 2WD 5DR,24800,10650,20-Oct-2016,77000,2016,508,Auto,13673,15/09/2024,13435,5000,50991,792,1198,1044,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1314192&DL=4075\,B.M.W. 125I AT ABS D/AIRBAG HID 2WD 2DR,58800,14830,02-Sep-2008,51000,2008,3573,Auto,13232,15/09/2024,43503,43503,33377,1188,2996,1430,1,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1325268&DL=2454\,TOYOTA ALPHARD HYBRID 2.5Z,343800,31830,24-Jun-2024,80,MPV,1784,2024,130532,15/09/2024,,,102001,3564,2487,2200,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1335273&DL=3426\,TOYOTA C-HR HYBRID 1.8S CVT,106588,14840,08-Apr-2021,31560,SUV,974,2019,46742,15/09/2024,,,50100,2376,1797,1440,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1315704&DL=1094\,MERCEDES BENZ C180 AVANTGARDE (R17 LED),84800,19980,06-Nov-2017,124333,2017,740,Auto,44700,15/09/2024,37239,44135,51000,1188,1595,1425,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1312632&DL=2440\,MERCEDES BENZ C200 A/T ABS D/AIRBAG 2WD 4DR,108800,21310,20-Apr-2018,68000,2016,1202,Auto,56181,15/09/2024,51314,64366,39903,1188,1991,1465,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1331201&DL=4073\,B.M.W. 318I LED NAV,50800,15350,06-Jan-2017,60000,2016,684,Auto,29994,15/09/2024,31259,30763,50010,792,1499,1425,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333740&DL=2014\,MAZDA MAZDA3 4DR 1.5 AT M-HYBRID ASTINA,91800,16070,30-Oct-2019,92895,Mid-Sized,682,2019,31640,15/09/2024,,,34001,1980,1496,1397,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1335111&DL=4717\,B.M.W. 216D GRAN TOURER LED NAV 7 SEATER,29800,14130,30-Nov-2015,,MPV,1082,2015,21357,15/09/2024,,,60689,396,1496,1480,3,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1308331&DL=1172\,B.M.W. 730I M SPORT LED SR NAV HUD,105800,23910,28-Nov-2016,130000,2016,1210,Auto,75498,15/09/2024,74664,106396,53001,792,1998,1680,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1312796&DL=2291\,VOLVO XC60 T6 R-DESIGN,147800,24550,24-Jul-2019,67000,2018,1176,Auto,59163,15/09/2024,46563,57189,39406,1584,1969,1919,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1285364&DL=1000\,,250000,24990,18-Jul-1996,,1995,1815,Manual,,15/09/2024,45198,67797,,365,1997,,,Sports Car,
https://www.sgcarmart.com/used_cars/info.php?ID=1264560&DL=2440\,VOLKSWAGEN PASSAT CC 1.8T AT 3572H7,65800,11550,27-May-2010,94000,2010,1464,Auto,19120,15/09/2024,30821,30821,33568,1980,1798,1513,4,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1306993&DL=2171\,TOYOTA PREVIA AERAS 2.4 CVT MR,157800,22860,23-Sep-2020,65000,2019,1638,Auto,55208,15/09/2024,34487,40282,41510,2196,2362,1775,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1329874&DL=3426\,TOYOTA SIENTA STANDARD (AUTO),120800,15040,28-Feb-2022,,2021,682,Auto,58349,15/09/2024,17404,17404,60761,2772,1496,1325,2,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1295457&DL=3175\,MINI COOPER S 1.6 AT ABS D/AB 2WD GAS/D SR TC,79000,13180,13-Sep-2010,150000,2010,1039,Auto,19866,15/09/2024,28335,28335,33140,1980,1598,1155,5,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334523&DL=4635\,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,118800,19560,29-Feb-2020,90000,MPV,802,2019,36030,15/09/2024,,,32889,1980,1198,1758,1,,Petrol-Electric
