LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1335696&DL=3597\,OPEL ADAM 1.4 AT,27000,11170,27-Oct-2016,82288,2016,626,Auto,14978,15/09/2024,16830,6830,51507,792,1398,1045,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332651&DL=4323\,HYUNDAI ACCENT (RB) 1.4 CVT,53800,12050,26-Oct-2018,72400,2018,608,Auto,17459,15/09/2024,8492,8492,28000,1584,1368,1115,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1247569&DL=8008\,TOYOTA ALPHARD 8-SEATER 2.5X CVT,,,07-Jan-2019,,2018,1792,Auto,,15/09/2024,36855,43597,31302,1584,2493,1940,2,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332772&DL=3711\,PORSCHE MACAN 2.0 A/T ABS D/AIRBAG AWD,188800,18870,15-Dec-2014,55000,2014,1194,Auto,,15/09/2024,62306,84151,,365,1984,1940,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333897&DL=4649\,VOLKSWAGEN GOLF A7 1.4 TSI AT 5G13GZ W/O HID,59888,12950,23-Jun-2014,140000,2014,686,Auto,36295,15/09/2024,20925,6295,39241,1584,1395,1249,4,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332663&DL=3365\,OPEL GRANDLAND X B12XHT AT,97800,13000,01-Feb-2021,38233,2019,508,Auto,43322,15/09/2024,26919,29687,33000,2376,1199,1318,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1327875&DL=4092\,B.M.W. M235I X DRIVE GRAN COUPE LED HL,169888,23580,21-Jul-2020,61000,2020,1210,Auto,68995,15/09/2024,51120,64016,35889,1980,1998,1570,2,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1310977&DL=2547\,MASERATI GHIBLI S,206800,20670,22-Apr-2015,109000,2014,2362,Auto,,15/09/2024,89683,133430,,365,2979,1875,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333004&DL=4313\,MERCEDES BENZ E200 SEDAN AVG,221800,24250,31-May-2022,28000,Luxury,1202,2022,126136,15/09/2024,,,95801,2772,1991,1625,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1299819&DL=4102\,MERCEDES BENZ C200 AMG LINE M-HYBRID 4MATIC COUPE AUTO,181988,23650,11-Sep-2020,44000,Sports,684,2018,84928,15/09/2024,,,40790,1980,1497,1660,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1273094&DL=1399\,MAZDA MAZDA3 4DR 1.5 AT M-HYBRID CLASSIC,87800,16260,26-Sep-2019,71640,Mid-Sized,682,2019,24977,15/09/2024,,,31759,1830,1496,1385,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1334959&DL=1213\,MERCEDES BENZ CLA180 COUPE PROGRESSIVE,195800,19570,31-Aug-2023,17810,2023,586,Auto,110572,15/09/2024,34830,40762,100000,3168,1332,1410,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335720&DL=3597\,NISSAN QASHQAI 1.2 DIG-T CVT,59500,13620,26-Apr-2018,64989,2018,508,Auto,27317,15/09/2024,20452,20633,38510,1188,1197,1325,3,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333107&DL=1213\,HYUNDAI AD AVANTE 1.6 GLS (A) S,,,17-Jun-2019,,2019,738,Auto,,15/09/2024,14706,14706,27000,1584,1591,1345,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1311430&DL=3282\,RENAULT SCENIC IV 1.5L DCI AT EU6,62800,12100,16-Apr-2019,75000,Hatchback,1048,2019,22304,15/09/2024,,,26301,1580,1461,1501,1,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1302742&DL=2096\,VOLKSWAGEN BEETLE 1.2 TSI AT 5C13D5,51800,14520,10-Apr-2013,96000,2012,610,Auto,30919,15/09/2024,19835,9835,43339,1188,1197,1222,5,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1313921&DL=3175\,B.M.W. 318I MSPT ADPT LED HL,164000,19880,13-Aug-2021,50000,2021,1210,Auto,78610,15/09/2024,43729,53221,56001,2376,1998,1490,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333032&DL=3597\,KIA CERATO 1.6(A) EX,69500,13700,12-Apr-2019,81260,2018,738,Auto,21600,15/09/2024,13672,13672,26309,1584,1591,1287,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1283657&DL=2952\,MERCEDES BENZ CLA 200 (R18 BI),118300,12410,28-Mar-2014,111000,2014,814,Auto,63390,15/09/2024,27880,21032,79237,3564,1595,1430,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1302190&DL=3700\,MERCEDES BENZ C180 AVANTGARDE (R17 LED),55800,19860,03-Aug-2016,96300,2016,740,Auto,29144,15/09/2024,35663,36929,47000,396,1595,1425,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1323033&DL=4523\,MERCEDES BENZ CLA180 (R18 BI),33800,18270,02-Nov-2015,125000,2015,740,Auto,20937,15/09/2024,28107,26350,57089,396,1595,1430,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1322885&DL=2291\,HONDA GRACE 1.5 LX HYBRID,83800,15680,16-Aug-2019,62000,Mid-Sized,682,2018,29014,15/09/2024,,,40001,1580,1496,1170,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1316619&DL=3801\,AUDI A4 AVANT 2.0 TFSI QU S TRONIC,66888,12970,12-Nov-2009,143567,2009,1791,Auto,20186,15/09/2024,44898,44898,39129,1980,1984,1605,6,Stationwagon,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1331382&DL=4648\,MERCEDES BENZ CLA180 (R18 BI),79800,15950,10-Feb-2015,89236,2014,740,Auto,,15/09/2024,27392,20349,,1825,1595,1430,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1330722&DL=2795\,MITSUBISHI LANCER EX 1.6 AT LED TAIL LAMP,26800,11450,10-Jun-2016,,2016,738,Auto,15817,15/09/2024,13955,13955,47020,396,1590,1284,3,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1325748&DL=1137\,NISSAN QASHQAI 1.2 DIG-T CVT ABS 2WD 5DR,26800,11590,02-Jun-2016,110000,2016,508,Auto,15724,15/09/2024,18974,13974,47020,396,1197,1285,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336300&DL=1172\,PORSCHE 911 CARRERA GTS CABRIOLET (PDK),253800,37830,28-Jun-2011,108000,2011,5093,Auto,33357,15/09/2024,149289,149289,49716,2376,3800,1620,4,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1291769&DL=2563\,TOYOTA COROLLA ALTIS CLASSIC 1.6 CVT,109888,10980,11-Mar-2015,,2015,742,Auto,,15/09/2024,17804,12804,,365,1598,1205,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332483&DL=4108\,VOLKSWAGEN GOLF MATCH 1.4 TSI DSG 5K12G5,42800,13050,27-Dec-2012,57000,2012,744,Auto,27844,15/09/2024,22563,22563,42452,1188,1390,1316,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332923&DL=3116\,TOYOTA LEXUS ES300H LUXURY CVT,47800,25170,12-Aug-2015,153000,Luxury,1792,2015,30542,15/09/2024,,,60789,31,2494,1705,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1327251&DL=2303\,KIA STONIC 1.0 DCT,72800,13850,04-Sep-2019,88000,2019,392,Auto,21845,15/09/2024,17973,7973,32725,1584,998,1185,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1305584&DL=1000\,,33000,20350,23-Dec-1996,174000,1996,1815,Auto,7696,15/09/2024,48059,72089,47450,396,1998,,6,Sports Car,
https://www.sgcarmart.com/used_cars/info.php?ID=1308253&DL=1079\,B.M.W. I3S 120AH NAV DRIVING ASSIST PLUS,99800,16640,24-Apr-2019,99900,Hatchback,1007,2019,49453,15/09/2024,,,37620,1584,,1290,1,,Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1237385&DL=3003&utm_content=SLeligible\,MERCEDES BENZ S600 MAYBACH AUTO,420000,,24-Apr-2019,40200,Luxury,,2016,,15/09/2024,,,36961,1584,5980,2335,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1299184&DL=2080\,HONDA ODYSSEY 2.4L AT SR,47800,10720,20-May-2009,154000,2009,2442,Auto,14234,15/09/2024,37019,37019,31933,1584,2354,1680,,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1304547&DL=1094\,TOYOTA NOAH HYBRID 1.8X CVT,163800,20440,17-Mar-2022,43307,MPV,974,2021,86847,15/09/2024,,,94889,2772,1797,1610,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1336148&DL=3475\,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,148866,19840,17-Sep-2021,41000,MPV,802,2020,56569,15/09/2024,,,59599,2562,1198,1758,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1325216&DL=3164\,TOYOTA VIOS 1.5 G (AUTO),63800,12970,10-Jan-2019,58000,2018,682,Auto,23191,15/09/2024,15566,15566,28457,1584,1496,1100,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1293840&DL=3119\,MAZDA MAZDA3 5DR 1.5 AT M-HYBRID ASTINA,87000,15190,30-Sep-2019,33000,Hatchback,682,2019,31615,15/09/2024,,,31759,1830,1496,1404,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1330411&DL=4140\,TOYOTA SIENTA 7-SEATER 1.5G CVT,81800,14430,29-Nov-2019,68000,2019,682,Auto,25633,15/09/2024,22397,13356,30000,1980,1496,1320,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334767&DL=3305\,MERCEDES BENZ SLK 200 KOMPRESSOR,66688,12390,08-Feb-2010,143257,2009,1461,Auto,21234,15/09/2024,50340,50340,39463,1980,1796,1415,4,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1324392&DL=3283\,MAZDA MAZDA3 4-DOOR SEDAN 1.5L SP.6EAT,29800,11790,16-Sep-2016,91000,2016,682,Auto,18944,15/09/2024,17443,12443,57390,730,1496,1321,5,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1213978&DL=1188\,B.M.W. 520D M SPORT,106800,24770,12-Sep-2017,75446,Luxury,1806,2017,53505,15/09/2024,,,48001,792,1995,1635,1,,Diesel
