LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1295047&DL=2296\,PORSCHE TAYCAN 4S,467800,43930,22-Dec-2022,5000,Sports,6057,2022,244712,15/09/2024,,,110003,3168,,2215,1,,Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1121515&DL=1220\,MERCEDES BENZ C200 AVANTGARDE (R17 LED),129900,12980,24-Sep-2014,133000,2014,1202,Auto,,15/09/2024,37540,34556,,365,1991,1465,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1331152&DL=3750\,VOLKSWAGEN GOLF CABRIOLET 1.4 TSI AT 5172Q5,62800,8930,28-Sep-2011,140000,2011,806,Auto,32859,15/09/2024,34910,34910,46704,2562,1390,1503,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1325962&DL=4508\,MERCEDES BENZ C180K,38300,11940,05-Mar-2008,125371,2007,1461,Auto,16095,15/09/2024,36777,40455,50168,1188,1796,1485,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1253859&DL=4557\,MAZDA CX-9 2.5 AT TURBO 2WD EU6,93888,24120,30-Oct-2017,138888,2017,1786,Auto,39803,15/09/2024,32319,37247,50000,1188,2488,1898,3,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1329086&DL=2875\,MERCEDES BENZ CLA200 SHOOTING BRAKE (R18 BI),50000,20630,22-Apr-2016,122000,2015,740,Auto,26174,15/09/2024,33631,34084,46502,396,1595,1460,3,Stationwagon,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336064&DL=3597\,NISSAN QASHQAI 2.0 CVT ABS D/AIRBAG 2WD 5DR S/R,44500,13700,31-Mar-2017,91106,2017,1210,Auto,24643,15/09/2024,19507,19507,51000,792,1997,1379,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1327799&DL=4064\,SUBARU IMPREZA 4D 2.0I-S EYESIGHT AWD CVT,47800,12360,29-Dec-2017,110000,2017,1208,Auto,25142,15/09/2024,14416,14416,48011,1188,1995,1438,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335917&DL=2239\,VOLKSWAGEN GOLF TSI TL,44800,12330,28-Dec-2017,77000,2017,392,Auto,18165,15/09/2024,18657,8657,38200,1188,999,1257,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1322566&DL=2493\,HONDA JAZZ 1.3 CVT,79000,12800,13-Aug-2020,,2020,578,Auto,24877,15/09/2024,16758,6758,33520,1980,1318,1052,3,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332175&DL=2201\,NISSAN NOTE 1.2 CVT,43600,11650,27-Mar-2018,66000,2018,508,Auto,16952,15/09/2024,13497,5000,38830,1188,1198,1048,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1323269&DL=3791\,TOYOTA VELLFIRE 2.5 CVT S/R,176800,17670,11-Dec-2015,76000,2015,1792,Auto,,15/09/2024,45427,55598,,365,2494,2065,3,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1322481&DL=3100\,HONDA CIVIC VTI 3M,70800,15590,04-Nov-1992,40000,1992,,Manual,11595,15/09/2024,20462,30693,25525,1584,1595,,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335735&DL=1000\,,65555,13100,05-Feb-2015,58999,2014,740,Auto,,15/09/2024,22210,13094,,1825,1595,1395,1,Hatchback,
https://www.sgcarmart.com/used_cars/info.php?ID=1331755&DL=1418\,TOYOTA LEXUS IS200T EXECUTIVE,67800,20150,20-Dec-2016,105843,2016,1210,Auto,37157,15/09/2024,37509,44513,46229,792,1998,1620,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1311358&DL=8008\,B.M.W. 535I 3.0L AT D/AB 2WD 4DR GAS/D SR HUD,138888,21770,25-Feb-2011,63000,2011,3307,Auto,27235,15/09/2024,64514,64514,42683,2376,2979,1700,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332126&DL=3912\,HONDA HRV 1.5 DX CVT,92028,14300,02-Jun-2020,64752,2020,682,Auto,34213,15/09/2024,20508,20712,32699,1980,1496,1191,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1328201&DL=4064\,TOYOTA LEXUS LBX,198800,18860,08-Feb-2024,5900,SUV,680,2023,97533,15/09/2024,,,81589,3564,1490,1280,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1326581&DL=3887\,MAZDA MAZDA3 4-DOOR SEDAN 1.5L SP.6EAT,35000,12850,16-Nov-2016,178000,2016,682,Auto,19990,15/09/2024,19293,14293,52668,790,1496,1321,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332547&DL=4362\,MERCEDES BENZ B180 STYLE (R16 LED),58000,15380,20-Sep-2017,112000,2017,740,Auto,28806,15/09/2024,25985,23379,45201,1098,1595,1425,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335633&DL=3758\,HONDA SHUTTLE 1.5G A,34800,15080,27-Sep-2016,160000,2016,682,Auto,15484,15/09/2024,18379,8379,51506,732,1496,1130,2,Stationwagon,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1240704&DL=1034\,SSANGYONG TIVOLI 1.6G 6AT ABS 2WD,27800,11370,13-Apr-2016,,2015,742,Auto,17993,15/09/2024,19847,19847,45000,396,1597,1300,3,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335975&DL=4672\,AUDI A3 SEDAN 1.0 TFSI S TRONIC (LED),59900,12630,25-May-2018,,2018,392,Auto,31659,15/09/2024,24712,26597,38941,1188,999,1280,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1304244&DL=2389\,TOYOTA CAMRY ASCENT SPORT HYBRID 2.5 CVT,99800,16930,08-Nov-2019,109000,Luxury,1784,2019,39593,15/09/2024,,,40009,1980,2487,1570,3,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1317537&DL=3137\,MITSUBISHI LANCER 2.0L MIVEC GT 5M/T ABS D/AB HID,49800,11830,10-Dec-2008,,2008,1815,Manual,13526,15/09/2024,23779,23779,32121,1584,1998,1397,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333021&DL=3597\,MERCEDES BENZ GLA180 AUTO,86000,18280,28-Jun-2018,42213,2017,740,Auto,34917,15/09/2024,29781,33694,34400,1188,1595,1480,1,SUV,Petrol
