LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1304176&DL=4098\,MERCEDES BENZ B180 STYLE (R16 LED),52588,14130,26-Jul-2017,120000,2017,740,Auto,27939,15/09/2024,26732,24425,46489,792,1595,1425,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1290096&DL=1418\,VOLKSWAGEN GOLF GT 1.4 TSI,42800,11450,11-Jun-2008,184217,2008,930,Auto,14281,15/09/2024,27750,27750,38214,1188,1390,1293,3,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1323249&DL=8008\,HYUNDAI TL TUCSON 2.0 GLS AT 2WD,33600,15510,12-Apr-2016,91500,2016,1212,Auto,17553,15/09/2024,18499,18499,47000,396,1999,1540,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1331701&DL=3911\,TOYOTA ALPHARD 2.5S CVT ABS D/AIRBAG 2WD 5DR,168800,16870,17-Sep-2015,,2015,1792,Auto,,15/09/2024,31576,36207,,365,2493,1980,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334101&DL=4162\,B.M.W. X1 SDRIVE16 MSPT ALED,206800,19800,04-Jan-2024,5241,2023,684,Auto,101731,15/09/2024,37839,44975,85000,3564,1499,1500,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1327486&DL=2410\,AUDI A3 SEDAN 1.0 TFSI S TRONIC (LED),70800,13640,21-Jan-2019,126000,2018,392,Auto,25596,15/09/2024,22100,22940,21922,1584,999,1280,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332373&DL=2473\,PORSCHE MACAN S 3.0 A/T ABS D/AIRBAG 4WD,196800,19670,31-Oct-2014,102967,2014,2382,Auto,,15/09/2024,71072,99930,,365,2997,1940,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336118&DL=3648\,PEUGEOT 3008 1.2 PURETECH EAT8 ALLURE,103777,13950,17-Dec-2020,,2019,508,Auto,50217,15/09/2024,29286,33001,40714,2376,1199,1320,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1287687&DL=1000\,,83880,10280,11-Nov-2022,73362,1974,280,Auto,,15/09/2024,10592,10592,10766,3168,6750,2160,1,Luxury Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=1320970&DL=2408\,SUZUKI SX4 1.6NB AT,40888,8840,23-Jun-2009,,2009,1104,Auto,12105,15/09/2024,14129,14129,26175,1584,1586,1205,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1331055&DL=3282\,HONDA VEZEL 1.5X CVT,72800,13510,26-Jul-2019,60500,2019,682,Auto,23889,15/09/2024,23055,14277,28589,1584,1496,1190,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1326092&DL=2087\,TOYOTA LEXUS NX300 5DR SUV (AT)(4WD) EXECUTIVE,174888,23270,23-Feb-2021,57000,2021,1210,Auto,67124,15/09/2024,41422,49991,46002,2376,1998,1755,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334785&DL=2754\,LAND ROVER RANGE SPORT 3.0P SWB,481800,46440,27-Feb-2023,27350,SUV,2382,2022,222143,15/09/2024,,,110524,3168,2996,2310,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1333311&DL=4038\,TOYOTA WISH 2.0 AUTO,61800,11670,12-Jan-2010,160000,2009,1797,Auto,20820,15/09/2024,22003,22003,39313,1980,1987,1380,4,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1291665&DL=2578\,TOYOTA C-HR HYBRID 1.8S CVT,88800,15760,06-Sep-2019,45000,SUV,974,2018,34440,15/09/2024,,,40512,1584,1797,1440,3,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1311745&DL=1194\,KIA FORTE K3 1.6A,58800,11750,16-Dec-2014,,2014,738,Auto,,15/09/2024,14252,9252,,1825,1591,1295,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334335&DL=4357\,HONDA VEZEL 1.5G CVT,139800,16210,03-Mar-2023,47000,2022,682,Auto,73047,15/09/2024,20050,5070,86556,3168,1496,1250,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333544&DL=4554\,VOLKSWAGEN SCIROCCO GP 1.4 TSI AT 1382G5,39200,16160,18-Jul-2016,153000,2016,620,Auto,20091,15/09/2024,19073,19073,52301,396,1390,1245,6,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1325904&DL=3269\,MERCEDES BENZ E200 AVG (R18 LED),121388,21600,17-Sep-2018,80820,2018,1202,Auto,61630,15/09/2024,54295,69731,32001,1464,1991,1605,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1315854&DL=3750\,MERCEDES BENZ C 200 CGI,98800,18360,09-Sep-2010,145000,2010,1364,Auto,21234,15/09/2024,45292,45292,39463,1980,1796,1505,4,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1329949&DL=2799\,MERCEDES BENZ E250 CGI A,70800,11940,20-Aug-2010,124000,2010,1461,Auto,19514,15/09/2024,50451,50451,32914,1980,1796,1650,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1308296&DL=3750\,B.M.W. 318I 2.0L A/T ABS D/AIRBAG 2WD 4DR,88800,18240,29-Jul-2009,170000,2009,1812,Auto,20879,15/09/2024,34990,34990,42885,1584,1995,1390,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334593&DL=4038\,AUDI A5 SPORTBACK 2.0 A,86800,15550,16-Apr-2010,148000,2010,1791,Auto,18743,15/09/2024,40217,40217,33568,1975,1984,1615,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1311548&DL=2875\,MCLAREN MP4-12C,363800,51030,23-Aug-2012,105000,2012,4361,Auto,43190,15/09/2024,282612,282612,60586,2772,3798,1514,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1312810&DL=1164\,TOYOTA CAMRY 2.0 AUTO,81900,18000,30-Apr-2018,77219,2018,1210,Auto,35345,15/09/2024,29587,33422,37605,1188,1998,1480,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333956&DL=3597\,MAZDA MAZDA3 4-DOOR SEDAN 1.5L SP.6EAT,25000,11640,23-May-2016,103765,2016,682,Auto,14205,15/09/2024,15841,10841,49000,396,1496,1321,3,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1327003&DL=1000\,,135800,17800,18-May-2012,117000,SUV,3094,2012,67779,15/09/2024,,,88862,2772,2995,2315,5,,
https://www.sgcarmart.com/used_cars/info.php?ID=1323280&DL=3570\,MERCEDES BENZ GLC200 (R18 LED),172688,24060,06-Oct-2020,69000,2020,1202,Auto,61601,15/09/2024,44190,53866,35001,2196,1991,1730,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336377&DL=4703\,AUDI A5 SB 2.0 TFSI S TRONIC (DESIGN),78800,21310,30-May-2017,80000,2017,1194,Auto,40248,15/09/2024,39636,42491,54616,792,1984,1535,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1227758&DL=2339\,TOYOTA PRIUS PLUS (AUTO),79999,17830,09-Jul-2018,96000,MPV,976,2018,29337,15/09/2024,,,36000,1188,1798,1500,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1285030&DL=1000\,,105000,96320,14-May-2015,142000,2015,1194,Auto,46392,15/09/2024,61850,83330,71889,217,1984,1940,2,SUV,
