LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1299056&DL=1177\,MITSUBISHI ATTRAGE 1.2 CVT,33900,12960,17-Feb-2017,90800,2016,506,Auto,14625,15/09/2024,13795,5000,48000,792,1193,940,3,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1267112&DL=1000\,,153888,18190,01-Mar-2013,112386,2012,5482,Auto,86698,15/09/2024,100992,100992,108373,3168,4395,1945,3,Sports Car,
https://www.sgcarmart.com/used_cars/info.php?ID=1316020&DL=2792\,B.M.W. X3 SDRIVE20I,144800,22750,29-Nov-2019,61307,2019,1210,Auto,61437,15/09/2024,43394,52752,42020,1980,1998,1660,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332130&DL=4508\,TOYOTA COROLLA ALTIS 1.6L CVT,29800,13230,22-Mar-2016,128000,2015,742,Auto,17579,15/09/2024,19589,19589,45000,396,1598,1205,3,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1198398&DL=2448\,Toyota Noah Hybrid 1.8A X,207800,23080,18-May-2023,,MPV,,2022,104310,15/09/2024,,,116201,3168,1797,1640,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1329362&DL=2341\,MERCEDES BENZ E200 COUPE (R18 LED),216800,25940,28-May-2021,28000,2020,1202,Auto,92066,15/09/2024,63358,86045,41101,2376,1991,1715,1,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1312817&DL=4412\,MINI COOPER CLUBMAN AT LED,36800,17570,20-Jan-2016,96000,2015,684,Auto,21873,15/09/2024,28083,26317,55001,396,1499,1320,4,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1282250&DL=2339\,SUBARU WRX 4D 2.0 AWD CVT,83000,16590,19-Jan-2015,145000,2014,1210,Auto,,15/09/2024,22785,23899,,1825,1998,1657,1,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335916&DL=2549\,TOYOTA HARRIER M GRADE,121800,19900,11-Dec-2019,69350,2019,1210,Auto,46202,15/09/2024,30808,35132,37900,1980,1998,1695,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332259&DL=4217\,SUBARU IMPREZA 4D 2.0I-S EYESIGHT AWD CVT,82800,15660,29-Jul-2019,46000,2018,1208,Auto,27854,15/09/2024,13103,13103,38373,1584,1995,1438,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1324856&DL=3627\,HONDA JAZZ 1.5 VTIR CVT ABS D/AIRBAG 2WD,58800,11750,04-Dec-2014,,2014,684,Auto,,15/09/2024,16000,6000,,1825,1498,1046,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1330886&DL=4398\,HONDA ODYSSEY 2.4 EXV-S CVT SR,35800,15850,22-Dec-2015,,2015,1630,Auto,24583,15/09/2024,28188,31464,57501,396,2356,1855,2,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1305896&DL=3627\,B.M.W. 316I 1.6 AT D/AB 4DR ABS HID,118800,12270,20-May-2014,,2014,816,Auto,79293,15/09/2024,31323,25853,99116,3564,1598,1405,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1325131&DL=3426\,TOYOTA LEXUS ES250 LUXURY A/T S/R,76888,19730,11-May-2017,94000,2016,1792,Auto,43960,15/09/2024,40888,49244,54406,792,2494,1615,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1316969&DL=1194\,TOYOTA PREVIA 8 SEATER,53800,12070,05-Jun-2009,,2009,2457,Auto,14234,15/09/2024,34018,34018,31933,1584,2362,1795,3,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334678&DL=2581\,ROLLS ROYCE BLACK BADGE GHOST MY22 5-SEATER,1998888,185710,02-Mar-2023,5650,2023,8250,Auto,729206,15/09/2024,415628,854382,110524,3168,6749,2500,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1321915&DL=1000\,,38900,12250,07-Jun-2017,74000,2017,738,Auto,18078,15/09/2024,11074,11074,41985,792,1590,1284,2,Mid-Sized Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=1335215&DL=511\,,,,01-Nov-2018,58354,2018,1202,Auto,,15/09/2024,55386,71695,32001,1584,1991,1605,1,Luxury Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=1288061&DL=1000\,,29200,16280,25-Nov-2015,151000,2015,742,Auto,17448,15/09/2024,19589,19589,56001,396,1598,1205,2,Mid-Sized Sedan,
https://www.sgcarmart.com/used_cars/info.php?ID=1323300&DL=3570\,VOLKSWAGEN TIGUAN 2.0 R-LINE A V,173888,19640,15-Jul-2022,41088,2022,1194,Auto,114539,15/09/2024,34381,40134,107800,2772,1984,1678,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1312325&DL=3137\,MERCEDES BENZ A200 SALOON PROGRESSIVE (R18 LED),115888,18820,15-Nov-2019,,2019,586,Auto,47067,15/09/2024,32332,37265,37000,1980,1332,1385,2,Luxury Sedan,Petrol
