LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1234142&DL=3647\,PORSCHE BOXSTER S TP,75800,16390,02-Mar-2001,148500,2000,3999,Auto,16376,15/09/2024,73384,102738,35411,1584,3179,,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336080&DL=4599\,AUDI A3 SEDAN 1.4 TFSI AMBIENTE MY 15,65888,13170,27-Jan-2015,100000,2014,624,Auto,,15/09/2024,27183,15057,,1825,1395,1310,3,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1244219&DL=3371&utm_content=SLeligible\,BENTLEY CONTINENTAL GTC 6.0 A,133800,28780,27-Jul-2010,79000,2007,10611,Auto,16376,15/09/2024,149042,149042,35411,1584,5998,2485,3,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1313935&DL=4108\,HONDA CIVIC 1.6 VTIS A/T ABS D/AIRBAG 2WD,28800,13750,28-Dec-2015,71000,2015,742,Auto,19592,15/09/2024,21669,22337,56989,396,1598,1225,1,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333294&DL=2080\,AUDI A3 SB 1.4 TFSI (ATTRACTION),31222,12750,15-Jul-2016,135400,2016,624,Auto,18266,15/09/2024,24167,15834,52301,396,1395,1300,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1220946&DL=4061\,BENTLEY CONTINENTAL GT S V8 AUTO,1750000,155400,31-Jul-2023,47,2023,3944,Auto,144367,15/09/2024,364161,741155,105459,3168,3996,2240,1,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333857&DL=4672\,AUDI A1 1.4 TFSI S-TRONIC,,,14-Apr-2011,,2011,868,Auto,,15/09/2024,25050,25050,20699,396,1390,1125,,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1320438&DL=4100\,HYUNDAI AD AVANTE 1.6 GLS (A),75800,13060,07-Jan-2020,58000,2019,738,Auto,24847,15/09/2024,12879,12879,28589,1980,1591,1345,3,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1198838&DL=3142\,B.M.W. M2 COMPETITION,238800,35800,10-Jan-2020,62000,2019,2362,Auto,92245,15/09/2024,69260,96668,37109,1980,2979,1575,2,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1317299&DL=4332\,B.M.W. 520I ADAP LED HL,165800,21620,18-Dec-2020,104459,Luxury,1210,2020,73953,15/09/2024,,,45510,2376,1998,1610,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1283618&DL=3381\,B.M.W. 420I GRAN COUPE A/T S/R HID NAV,89800,17950,17-Nov-2014,51000,2014,1210,Auto,,15/09/2024,43269,47577,,1825,1997,1505,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1271806&DL=4357\,MAZDA MAZDA6 SEDAN 2.0 AT STANDARD EU6,72800,18600,07-Feb-2018,91000,2017,1210,Auto,28666,15/09/2024,19353,19353,47390,1188,1998,1472,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336188&DL=4309\,POLESTAR 2 LONG RANGE DUAL MOTOR,185700,19430,12-May-2023,6000,Luxury,4180,2022,121728,15/09/2024,,,119399,3168,,2188,1,,Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1330464&DL=3795\,VOLVO V40 T2 (A),,,29-Dec-2016,,2016,684,Auto,,15/09/2024,23513,19919,50991,792,1498,1454,3,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1328871&DL=3218\,TOYOTA COROLLA ALTIS 1.6 ELEGANCE (AUTO),83800,14780,28-Aug-2019,78100,2019,742,Auto,30663,15/09/2024,20879,21231,31917,1584,1598,1230,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1265165&DL=4100\,TOYOTA HARRIER G GRADE,89800,18860,11-Jun-2018,128800,2018,1210,Auto,39307,15/09/2024,33308,38632,37989,1188,1998,1695,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1279531&DL=2397\,TOYOTA LEXUS ES300H LUXURY CVT,32800,,10-Mar-2015,119573,Luxury,1792,2014,25747,15/09/2024,,,66751,155,2494,1705,6,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1289380&DL=8008\,VOLKSWAGEN TIGUAN 2.0 R-LINE A V,175888,21230,28-Jan-2022,32000,2021,1194,Auto,90141,15/09/2024,33484,38878,88000,2772,1984,1678,2,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1312920&DL=3452\,B.M.W. 420I COUPE AT D/AB HID SR NAV M SPORT,145800,15450,21-Feb-2014,106000,2013,1331,Auto,90994,15/09/2024,45444,50622,113742,3564,1997,1450,6,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1320366&DL=4531\,B.M.W. Z4 SDRIVE 35I 3.0L A/T ABS D/AB TC HID,75780,15630,22-Jul-2009,,2009,3543,Auto,20796,15/09/2024,67583,67583,42885,1584,2979,1525,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1320991&DL=4648\,MERCEDES BENZ A180 (R17),65800,13580,21-Jul-2014,96689,2014,814,Auto,44299,15/09/2024,22897,14056,45701,1584,1595,1395,2,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1332147&DL=2014\,MERCEDES BENZ AMG GLE53 4MATIC+,325800,41370,24-Nov-2020,86980,SUV,2384,2020,129623,15/09/2024,,,40690,2376,2999,2305,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1301825&DL=2217\,MAZDA MAZDA3 4-DOOR SEDAN 1.5L SP.6EAT,53800,11420,10-Dec-2014,125300,2014,682,Auto,39820,15/09/2024,15728,5728,42275,1584,1496,1339,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1282965&DL=4433\,PORSCHE CAYMAN 2.7 A,81000,28790,10-Jul-2007,198000,2007,3027,Auto,14764,15/09/2024,79622,87585,52473,792,2687,1390,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1318724&DL=4031\,HONDA SHUTTLE HYBRID 1.5X CVT,57800,15670,27-Mar-2018,57300,Stationwagon,682,2017,17331,15/09/2024,,,39903,1188,1496,1220,1,,Petrol-Electric
