LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1313069&DL=2448\,AUDI Q3 1.4 TFSI S TRONIC (17,152800,20580,22-May-2021,30000,2021,624,Auto,63028,15/09/2024,27556,30579,60001,2376,1395,1545,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1309225&DL=3214\,HYUNDAI I30 PDE 1.4 T-GDI DCT,66800,17780,03-Apr-2018,35800,2018,600,Auto,19835,15/09/2024,17415,7415,42322,1188,1353,1240,1,Hatchback,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1294728&DL=4543\,B.M.W. 320I AT ABS D/AB 2WD 2DR GAS/D,68800,11080,13-May-2011,164474,2011,1691,Auto,24853,15/09/2024,44154,44154,40014,2376,1995,1625,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333007&DL=4458\,MERCEDES BENZ GLC250 AMG LINE 4MATIC AUTO,133300,24040,16-Jan-2019,64100,2018,1202,Auto,54260,15/09/2024,47227,58118,31307,1580,1991,1735,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1307520&DL=2493\,HONDA GRACE 1.5LX CVT,39000,14130,20-Mar-2017,,2016,682,Auto,17020,15/09/2024,17147,7147,50789,792,1496,1110,3,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1326429&DL=4481\,INFINITI Q50 2.0T BASE A/T,42500,15030,26-May-2016,130000,2015,1202,Auto,27089,15/09/2024,30137,34192,49000,396,1991,1644,4,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1317462&DL=2984\,OPEL MOKKA,119800,13600,29-Mar-2023,13000,2022,508,Auto,80394,15/09/2024,21754,7456,93503,3168,1199,1220,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1325897&DL=1353\,MERCEDES BENZ GLC300 COUPE PREMIUM AMG LINE M-HYBRID,199800,27060,10-Jun-2020,94000,SUV,1202,2020,85736,15/09/2024,,,32801,1980,1991,1825,2,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1319573&DL=1198\,TOYOTA VELLFIRE 2.5 CVT S/R,94800,30640,23-Nov-2016,97088,2016,1792,Auto,45651,15/09/2024,45431,55604,56206,792,2494,2065,1,MPV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1327497&DL=4309\,TOYOTA MARK X 2.5 A,55000,15700,18-Mar-2008,138781,2007,2697,Auto,15768,15/09/2024,26855,29541,44998,1188,2499,1500,2,Luxury Sedan,Petrol
