LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1293490&DL=4524\,MERCEDES BENZ G400 AMG LINE PREMIUM DIESEL,585880,61350,29-Sep-2022,24000,SUV,3268,2021,229260,15/09/2024,,,113000,2928,2925,2451,1,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1335107&DL=2876\,FORD FOCUS RS 2.3 GTDI 6MT SR,72000,24340,18-Nov-2016,167000,2016,1520,Manual,35161,15/09/2024,33035,38249,56206,792,2261,1560,1,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1319958&DL=1188\,MAZDA MAZDA6 SEDAN 2.0 AT STANDARD 2WD,90800,15110,20-Jan-2020,,2019,1210,Auto,36172,15/09/2024,19965,19965,40889,1980,1998,1515,1,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335957&DL=4014\,B.M.W. M COUPE MT HID ABS NAV D/AB 2WD 2DR,193888,30800,27-May-2011,83888,2011,3307,Manual,25633,15/09/2024,48853,48853,40714,2376,2979,1495,3,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1319609&DL=2875\,HONDA SHUTTLE 1.5G CVT ABS D/AIRBAG 2WD 5DR,29088,15030,20-May-2016,130000,2016,682,Auto,12342,15/09/2024,17865,7865,47889,396,1496,1130,2,Stationwagon,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1317859&DL=4516\,AUDI A4 1.4 TFSI S TRONIC,45888,15250,31-Oct-2016,121900,2016,624,Auto,27724,15/09/2024,32161,27026,54200,792,1395,1450,2,Luxury Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1336144&DL=2547\,SUBARU OUTBACK 2.5I-S CVT AWD SR,29800,15720,30-Nov-2015,83900,2015,1798,Auto,19304,15/09/2024,21218,21706,61103,396,2498,1659,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1333407&DL=1136\,HYUNDAI ACCENT (RB) 1.4 CVT,67800,11510,13-Mar-2020,77000,2019,608,Auto,24862,15/09/2024,9212,9212,32699,1980,1368,1115,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1238413&DL=2958\,HONDA VEZEL 1.5G CVT,158888,17260,06-Oct-2023,88,2023,682,Auto,86950,15/09/2024,18251,5000,104000,3294,1496,1250,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1310552&DL=4731\,NISSAN QASHQAI 1.2 DIG-T CVT ABS 2WD 5DR,24988,16390,28-Oct-2015,115000,2015,508,Auto,13789,15/09/2024,18413,13413,57498,396,1197,1285,3,SUV,Petrol
