LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
https://www.sgcarmart.com/used_cars/info.php?ID=1336137&DL=1418\,MERCEDES BENZ C180 AMG LN PA RAS BSP,,,14-Apr-2023,,Luxury,682,2022,,15/09/2024,,,118501,3168,1496,1550,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1158028&DL=3837\,LAMBORGHINI AVENTADOR LP700-4,470888,77910,21-Nov-2011,70000,2011,10213,Auto,21114,15/09/2024,392843,392843,34935,2196,6498,1690,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1335377&DL=4343\,MITSUBISHI EVO-10 GSR 2.0 M,94800,29550,03-Dec-2007,,2007,1815,Auto,16095,15/09/2024,33060,36366,50168,1188,1998,1520,,Sports Car,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1306802&DL=1000\,,58777,11670,29-Sep-2009,196000,2009,3495,Auto,19116,15/09/2024,44776,44776,37941,1830,2953,1903,5,SUV,
https://www.sgcarmart.com/used_cars/info.php?ID=1333644&DL=2969\,VOLKSWAGEN TOURAN CL 280 TDI EQP,67800,17590,15-Dec-2017,70000,MPV,1182,2017,27814,15/09/2024,,,42900,1188,1598,1560,1,,Diesel
https://www.sgcarmart.com/used_cars/info.php?ID=1329396&DL=3037\,NISSAN SERENA 1.2L HIGHWAY STAR PREMIUM E-POWER,127800,19650,06-Aug-2020,97000,MPV,802,2019,38638,15/09/2024,,,34900,1980,1198,1758,1,,Petrol-Electric
https://www.sgcarmart.com/used_cars/info.php?ID=1335475&DL=2689\,VOLKSWAGEN TIGUAN HIGHLINE 280 TSI,93777,17800,07-Nov-2018,106000,2018,624,Auto,40975,15/09/2024,34285,39999,31302,1584,1395,1498,1,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334037&DL=2954\,B.M.W. X5 3.0 XDRIVE35I A,93800,13160,02-Dec-2011,148000,2011,3071,Auto,43190,15/09/2024,71008,71008,60586,2772,2979,2145,6,SUV,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1334540&DL=4641\,KIA CERATO 1.6(A) SX,65800,13550,21-Nov-2018,,2018,738,Auto,24676,15/09/2024,18244,18244,28457,1584,1591,1287,2,Mid-Sized Sedan,Petrol
https://www.sgcarmart.com/used_cars/info.php?ID=1272335&DL=1127\,TOYOTA LAND CRUISER ZX,388800,36870,08-Feb-2024,390,2023,3080,Auto,128008,15/09/2024,59090,84271,85010,3564,3444,2520,1,SUV,Petrol
